t(s),u(m/s),v(m/s),w(m/s),p(deg/s),q(deg/s),r(deg/s),X(m),Y(m),Z(m),phi(deg),theta(deg),psi(deg),Del_s(deg),Del_bp(deg),Del_bs(deg),Del_r(deg),Del_delb,n(RPS),ax(m/s2),ay(m/s2),az(m/s2),alphax(deg/s2),alphay(deg/s2),alphaz(deg/s2)
921.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.02,-34.62,6.274,0.4375,-0.8277,-1550,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
921.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38,-34.7,6.266,0.4375,-0.8277,-1550,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
921.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.98,-34.78,6.258,0.4375,-0.8277,-1550,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
921.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.96,-34.86,6.25,0.4375,-0.8277,-1550,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
921.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.94,-34.94,6.242,0.4375,-0.8277,-1551,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
921.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.92,-35.02,6.234,0.4375,-0.8277,-1551,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
921.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.9,-35.1,6.226,0.4375,-0.8277,-1551,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
922,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.88,-35.18,6.218,0.4375,-0.8277,-1551,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
922.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.86,-35.26,6.21,0.4375,-0.8277,-1551,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
922.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.84,-35.34,6.202,0.4375,-0.8277,-1551,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
922.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.82,-35.41,6.195,0.4375,-0.8277,-1552,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
922.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.8,-35.49,6.187,0.4375,-0.8277,-1552,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
922.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.78,-35.57,6.179,0.4375,-0.8277,-1552,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
922.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.75,-35.65,6.171,0.4375,-0.8277,-1552,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
922.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.73,-35.73,6.163,0.4375,-0.8277,-1552,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
922.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.71,-35.81,6.155,0.4375,-0.8277,-1552,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
922.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.69,-35.89,6.147,0.4375,-0.8277,-1553,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
923,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.67,-35.97,6.14,0.4375,-0.8277,-1553,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
923.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.64,-36.05,6.132,0.4375,-0.8277,-1553,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
923.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.62,-36.13,6.124,0.4375,-0.8277,-1553,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
923.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.6,-36.21,6.116,0.4375,-0.8277,-1553,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
923.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.58,-36.28,6.108,0.4375,-0.8277,-1553,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
923.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.55,-36.36,6.101,0.4375,-0.8277,-1554,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
923.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.53,-36.44,6.093,0.4375,-0.8277,-1554,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
923.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.5,-36.52,6.085,0.4375,-0.8277,-1554,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
923.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.48,-36.6,6.077,0.4375,-0.8277,-1554,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
923.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.46,-36.68,6.07,0.4375,-0.8277,-1554,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
924,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.43,-36.76,6.062,0.4375,-0.8277,-1554,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
924.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.41,-36.83,6.054,0.4375,-0.8277,-1555,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
924.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.38,-36.91,6.047,0.4375,-0.8277,-1555,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
924.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.36,-36.99,6.039,0.4375,-0.8277,-1555,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
924.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.33,-37.07,6.031,0.4375,-0.8277,-1555,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
924.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.3,-37.15,6.024,0.4375,-0.8277,-1555,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
924.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.28,-37.22,6.016,0.4375,-0.8277,-1555,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
924.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.25,-37.3,6.008,0.4375,-0.8277,-1556,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
924.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.22,-37.38,6.001,0.4375,-0.8277,-1556,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
924.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.2,-37.46,5.993,0.4375,-0.8277,-1556,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
925,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.17,-37.53,5.986,0.4375,-0.8277,-1556,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
925.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.14,-37.61,5.978,0.4375,-0.8277,-1556,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
925.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.12,-37.69,5.971,0.4375,-0.8277,-1556,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
925.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.09,-37.77,5.963,0.4375,-0.8277,-1557,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
925.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.06,-37.84,5.955,0.4375,-0.8277,-1557,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
925.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.03,-37.92,5.948,0.4375,-0.8277,-1557,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
925.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37,-38,5.94,0.4375,-0.8277,-1557,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
925.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.98,-38.07,5.933,0.4375,-0.8277,-1557,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
925.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.95,-38.15,5.925,0.4375,-0.8277,-1558,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
925.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.92,-38.23,5.918,0.4375,-0.8277,-1558,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
926,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.89,-38.31,5.911,0.4375,-0.8277,-1558,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
926.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.86,-38.38,5.903,0.4375,-0.8277,-1558,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
926.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.83,-38.46,5.896,0.4375,-0.8277,-1558,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
926.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.8,-38.53,5.888,0.4375,-0.8277,-1558,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
926.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.77,-38.61,5.881,0.4375,-0.8277,-1559,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
926.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.74,-38.69,5.873,0.4375,-0.8277,-1559,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
926.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.71,-38.76,5.866,0.4375,-0.8277,-1559,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
926.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.68,-38.84,5.859,0.4375,-0.8277,-1559,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
926.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.65,-38.92,5.851,0.4375,-0.8277,-1559,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
926.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.62,-38.99,5.844,0.4375,-0.8277,-1559,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
927,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.58,-39.07,5.837,0.4375,-0.8277,-1560,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
927.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.55,-39.14,5.829,0.4375,-0.8277,-1560,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
927.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.52,-39.22,5.822,0.4375,-0.8277,-1560,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
927.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.49,-39.29,5.815,0.4375,-0.8277,-1560,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
927.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.46,-39.37,5.808,0.4375,-0.8277,-1560,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
927.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.42,-39.45,5.8,0.4375,-0.8277,-1560,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
927.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.39,-39.52,5.793,0.4375,-0.8277,-1561,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
927.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.36,-39.6,5.786,0.4375,-0.8277,-1561,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
927.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.32,-39.67,5.779,0.4375,-0.8277,-1561,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
927.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.29,-39.75,5.771,0.4375,-0.8277,-1561,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
928,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.26,-39.82,5.764,0.4375,-0.8277,-1561,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
928.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.22,-39.9,5.757,0.4375,-0.8277,-1561,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
928.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.19,-39.97,5.75,0.4375,-0.8277,-1562,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
928.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.15,-40.04,5.743,0.4375,-0.8277,-1562,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
928.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.12,-40.12,5.736,0.4375,-0.8277,-1562,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
928.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.09,-40.19,5.729,0.4375,-0.8277,-1562,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
928.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.05,-40.27,5.722,0.4375,-0.8277,-1562,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
928.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,36.02,-40.34,5.715,0.4375,-0.8277,-1562,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
928.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.98,-40.42,5.707,0.4375,-0.8277,-1563,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
928.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.94,-40.49,5.7,0.4375,-0.8277,-1563,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
929,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.91,-40.56,5.693,0.4375,-0.8277,-1563,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
929.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.87,-40.64,5.686,0.4375,-0.8277,-1563,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
929.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.84,-40.71,5.679,0.4375,-0.8277,-1563,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
929.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.8,-40.78,5.672,0.4375,-0.8277,-1563,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
929.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.76,-40.86,5.665,0.4375,-0.8277,-1564,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
929.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.73,-40.93,5.659,0.4375,-0.8277,-1564,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
929.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.69,-41,5.652,0.4375,-0.8277,-1564,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
929.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.65,-41.08,5.645,0.4375,-0.8277,-1564,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
929.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.61,-41.15,5.638,0.4375,-0.8277,-1564,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
929.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.58,-41.22,5.631,0.4375,-0.8277,-1564,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
930,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.54,-41.3,5.624,0.4375,-0.8277,-1565,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
930.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.5,-41.37,5.617,0.4375,-0.8277,-1565,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
930.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.46,-41.44,5.61,0.4375,-0.8277,-1565,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
930.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.42,-41.51,5.604,0.4375,-0.8277,-1565,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
930.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.38,-41.59,5.597,0.4375,-0.8277,-1565,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
930.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.34,-41.66,5.59,0.4375,-0.8277,-1565,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
930.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.3,-41.73,5.583,0.4375,-0.8277,-1566,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
930.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.27,-41.8,5.576,0.4375,-0.8277,-1566,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
930.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.23,-41.87,5.57,0.4375,-0.8277,-1566,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
930.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.19,-41.95,5.563,0.4375,-0.8277,-1566,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
931,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.15,-42.02,5.556,0.4375,-0.8277,-1566,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
931.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.11,-42.09,5.55,0.4375,-0.8277,-1566,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
931.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.06,-42.16,5.543,0.4375,-0.8277,-1567,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
931.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,35.02,-42.23,5.536,0.4375,-0.8277,-1567,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
931.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,34.98,-42.3,5.53,0.4375,-0.8277,-1567,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
931.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,34.94,-42.37,5.523,0.4375,-0.8277,-1567,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
931.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,34.9,-42.45,5.516,0.4375,-0.8277,-1567,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
931.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,34.86,-42.52,5.51,0.4375,-0.8277,-1567,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
931.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,34.82,-42.59,5.503,0.4375,-0.8277,-1568,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
931.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,34.77,-42.66,5.497,0.4375,-0.8277,-1568,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
932,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,34.73,-42.73,5.49,0.4375,-0.8277,-1568,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
932.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,34.69,-42.8,5.484,0.4375,-0.8277,-1568,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
932.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,34.65,-42.87,5.477,0.4375,-0.8277,-1568,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
932.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,34.6,-42.94,5.471,0.4375,-0.8277,-1568,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
932.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,34.56,-43.01,5.464,0.4375,-0.8277,-1569,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
932.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,34.52,-43.08,5.458,0.4375,-0.8277,-1569,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
