t(s),u(m/s),v(m/s),w(m/s),p(deg/s),q(deg/s),r(deg/s),X(m),Y(m),Z(m),phi(deg),theta(deg),psi(deg),Del_s(deg),Del_bp(deg),Del_bs(deg),Del_r(deg),Del_delb,n(RPS),ax(m/s2),ay(m/s2),az(m/s2),alphax(deg/s2),alphay(deg/s2),alphaz(deg/s2)
30.1,0.9008,0.1538,-0.005017,-0.06421,-0.08924,-2.735,26.85,-9.108,-1.457,0.9126,-1.373,-64.33,0,0,0,15,0,111,0,0,0,0,0,0
30.2,0.9003,0.1538,-0.005029,-0.0645,-0.08881,-2.734,26.9,-9.183,-1.469,0.9128,-1.378,-64.61,0,0,0,15,0,111,0,0,0,0,0,0
30.3,0.8999,0.1538,-0.005041,-0.06479,-0.08838,-2.733,26.95,-9.258,-1.481,0.9129,-1.382,-64.88,0,0,0,15,0,111,0,0,0,0,0,0
30.4,0.8994,0.1537,-0.005053,-0.06507,-0.08795,-2.732,27,-9.333,-1.493,0.913,-1.386,-65.15,0,0,0,15,0,111,0,0,0,0,0,0
30.5,0.8989,0.1537,-0.005066,-0.06535,-0.08752,-2.731,27.05,-9.408,-1.504,0.9131,-1.391,-65.43,0,0,0,15,0,111,0,0,0,0,0,0
30.6,0.8984,0.1537,-0.005078,-0.06563,-0.08709,-2.73,27.11,-9.484,-1.516,0.9132,-1.395,-65.7,0,0,0,15,0,111,0,0,0,0,0,0
30.7,0.8979,0.1537,-0.00509,-0.0659,-0.08666,-2.729,27.16,-9.559,-1.528,0.9133,-1.4,-65.97,0,0,0,15,0,111,0,0,0,0,0,0
30.8,0.8975,0.1537,-0.005101,-0.06617,-0.08623,-2.729,27.21,-9.635,-1.54,0.9134,-1.404,-66.25,0,0,0,15,0,111,0,0,0,0,0,0
30.9,0.897,0.1537,-0.005113,-0.06644,-0.08581,-2.728,27.26,-9.711,-1.552,0.9134,-1.408,-66.52,0,0,0,15,0,111,0,0,0,0,0,0
31,0.8965,0.1537,-0.005125,-0.0667,-0.08538,-2.727,27.31,-9.787,-1.564,0.9135,-1.412,-66.79,0,0,0,15,0,111,0,0,0,0,0,0
31.1,0.8961,0.1537,-0.005137,-0.06696,-0.08496,-2.726,27.36,-9.864,-1.576,0.9135,-1.417,-67.06,0,0,0,15,0,111,0,0,0,0,0,0
31.2,0.8956,0.1537,-0.005148,-0.06722,-0.08454,-2.725,27.41,-9.94,-1.588,0.9136,-1.421,-67.34,0,0,0,15,0,111,0,0,0,0,0,0
31.3,0.8951,0.1537,-0.00516,-0.06747,-0.08412,-2.724,27.45,-10.02,-1.6,0.9136,-1.425,-67.61,0,0,0,15,0,111,0,0,0,0,0,0
31.4,0.8947,0.1537,-0.005171,-0.06772,-0.0837,-2.723,27.5,-10.09,-1.612,0.9137,-1.429,-67.88,0,0,0,15,0,111,0,0,0,0,0,0
31.5,0.8942,0.1537,-0.005183,-0.06797,-0.08328,-2.722,27.55,-10.17,-1.624,0.9137,-1.433,-68.15,0,0,0,15,0,111,0,0,0,0,0,0
31.6,0.8937,0.1537,-0.005194,-0.06821,-0.08286,-2.721,27.6,-10.25,-1.636,0.9137,-1.437,-68.43,0,0,0,15,0,111,0,0,0,0,0,0
31.7,0.8933,0.1536,-0.005205,-0.06845,-0.08245,-2.72,27.64,-10.33,-1.648,0.9137,-1.441,-68.7,0,0,0,15,0,111,0,0,0,0,0,0
31.8,0.8928,0.1536,-0.005217,-0.06869,-0.08203,-2.719,27.69,-10.4,-1.66,0.9137,-1.445,-68.97,0,0,0,15,0,111,0,0,0,0,0,0
31.9,0.8924,0.1536,-0.005228,-0.06892,-0.08162,-2.718,27.74,-10.48,-1.672,0.9137,-1.448,-69.24,0,0,0,15,0,111,0,0,0,0,0,0
32,0.8919,0.1536,-0.005239,-0.06915,-0.08121,-2.717,27.78,-10.56,-1.684,0.9136,-1.452,-69.52,0,0,0,15,0,111,0,0,0,0,0,0
32.1,0.8915,0.1536,-0.00525,-0.06937,-0.0808,-2.717,27.83,-10.64,-1.696,0.9136,-1.456,-69.79,0,0,0,15,0,111,0,0,0,0,0,0
32.2,0.891,0.1536,-0.005261,-0.0696,-0.08039,-2.716,27.87,-10.72,-1.708,0.9136,-1.46,-70.06,0,0,0,15,0,111,0,0,0,0,0,0
32.3,0.8906,0.1535,-0.005272,-0.06982,-0.07998,-2.715,27.92,-10.79,-1.72,0.9135,-1.463,-70.33,0,0,0,15,0,111,0,0,0,0,0,0
32.4,0.8901,0.1535,-0.005282,-0.07004,-0.07958,-2.714,27.96,-10.87,-1.733,0.9135,-1.467,-70.6,0,0,0,15,0,111,0,0,0,0,0,0
32.5,0.8897,0.1535,-0.005293,-0.07025,-0.07917,-2.713,28.01,-10.95,-1.745,0.9134,-1.471,-70.87,0,0,0,15,0,111,0,0,0,0,0,0
32.6,0.8892,0.1535,-0.005304,-0.07046,-0.07877,-2.712,28.05,-11.03,-1.757,0.9134,-1.474,-71.15,0,0,0,15,0,111,0,0,0,0,0,0
32.7,0.8888,0.1535,-0.005314,-0.07067,-0.07837,-2.711,28.09,-11.11,-1.769,0.9133,-1.478,-71.42,0,0,0,15,0,111,0,0,0,0,0,0
32.8,0.8884,0.1534,-0.005325,-0.07088,-0.07797,-2.71,28.13,-11.19,-1.782,0.9132,-1.481,-71.69,0,0,0,15,0,111,0,0,0,0,0,0
32.9,0.8879,0.1534,-0.005335,-0.07108,-0.07758,-2.709,28.18,-11.27,-1.794,0.9132,-1.485,-71.96,0,0,0,15,0,111,0,0,0,0,0,0
33,0.8875,0.1534,-0.005346,-0.07128,-0.07718,-2.708,28.22,-11.35,-1.806,0.9131,-1.488,-72.23,0,0,0,15,0,111,0,0,0,0,0,0
33.1,0.8871,0.1534,-0.005356,-0.07147,-0.07679,-2.707,28.26,-11.43,-1.818,0.913,-1.492,-72.5,0,0,0,15,0,111,0,0,0,0,0,0
33.2,0.8866,0.1533,-0.005366,-0.07167,-0.0764,-2.706,28.3,-11.51,-1.831,0.9129,-1.495,-72.77,0,0,0,15,0,111,0,0,0,0,0,0
33.3,0.8862,0.1533,-0.005376,-0.07186,-0.07601,-2.705,28.34,-11.59,-1.843,0.9128,-1.498,-73.04,0,0,0,15,0,111,0,0,0,0,0,0
33.4,0.8858,0.1533,-0.005387,-0.07205,-0.07562,-2.704,28.38,-11.67,-1.856,0.9127,-1.501,-73.31,0,0,0,15,0,111,0,0,0,0,0,0
33.5,0.8853,0.1533,-0.005397,-0.07223,-0.07523,-2.703,28.42,-11.75,-1.868,0.9125,-1.505,-73.58,0,0,0,15,0,111,0,0,0,0,0,0
33.6,0.8849,0.1532,-0.005407,-0.07242,-0.07485,-2.702,28.46,-11.83,-1.88,0.9124,-1.508,-73.85,0,0,0,15,0,111,0,0,0,0,0,0
33.7,0.8845,0.1532,-0.005416,-0.0726,-0.07446,-2.701,28.5,-11.91,-1.893,0.9123,-1.511,-74.12,0,0,0,15,0,111,0,0,0,0,0,0
33.8,0.8841,0.1532,-0.005426,-0.07277,-0.07408,-2.7,28.54,-11.99,-1.905,0.9122,-1.514,-74.39,0,0,0,15,0,111,0,0,0,0,0,0
33.9,0.8837,0.1532,-0.005436,-0.07295,-0.0737,-2.699,28.58,-12.07,-1.918,0.912,-1.517,-74.66,0,0,0,15,0,111,0,0,0,0,0,0
34,0.8832,0.1531,-0.005446,-0.07312,-0.07333,-2.698,28.62,-12.15,-1.93,0.9119,-1.52,-74.93,0,0,0,15,0,111,0,0,0,0,0,0
34.1,0.8828,0.1531,-0.005455,-0.07329,-0.07295,-2.697,28.65,-12.24,-1.942,0.9117,-1.523,-75.2,0,0,0,15,0,111,0,0,0,0,0,0
34.2,0.8824,0.1531,-0.005465,-0.07345,-0.07258,-2.696,28.69,-12.32,-1.955,0.9116,-1.526,-75.47,0,0,0,15,0,111,0,0,0,0,0,0
34.3,0.882,0.153,-0.005474,-0.07362,-0.07221,-2.695,28.73,-12.4,-1.967,0.9114,-1.529,-75.74,0,0,0,15,0,111,0,0,0,0,0,0
34.4,0.8816,0.153,-0.005484,-0.07378,-0.07184,-2.694,28.76,-12.48,-1.98,0.9112,-1.532,-76.01,0,0,0,15,0,111,0,0,0,0,0,0
34.5,0.8812,0.153,-0.005493,-0.07394,-0.07147,-2.693,28.8,-12.56,-1.992,0.9111,-1.535,-76.28,0,0,0,15,0,111,0,0,0,0,0,0
34.6,0.8808,0.153,-0.005502,-0.0741,-0.0711,-2.692,28.84,-12.65,-2.005,0.9109,-1.538,-76.55,0,0,0,15,0,111,0,0,0,0,0,0
34.7,0.8804,0.1529,-0.005512,-0.07425,-0.07074,-2.691,28.87,-12.73,-2.017,0.9107,-1.541,-76.82,0,0,0,15,0,111,0,0,0,0,0,0
34.8,0.88,0.1529,-0.005521,-0.0744,-0.07038,-2.69,28.91,-12.81,-2.03,0.9105,-1.544,-77.09,0,0,0,15,0,111,0,0,0,0,0,0
34.9,0.8796,0.1529,-0.00553,-0.07455,-0.07002,-2.689,28.94,-12.89,-2.042,0.9103,-1.546,-77.36,0,0,0,15,0,111,0,0,0,0,0,0
35,0.8792,0.1528,-0.005539,-0.0747,-0.06966,-2.688,28.97,-12.97,-2.055,0.9101,-1.549,-77.63,0,0,0,15,0,111,0,0,0,0,0,0
35.1,0.8788,0.1528,-0.005548,-0.07484,-0.06931,-2.687,29.01,-13.06,-2.068,0.9099,-1.552,-77.9,0,0,0,15,0,111,0,0,0,0,0,0
35.2,0.8784,0.1528,-0.005557,-0.07498,-0.06895,-2.686,29.04,-13.14,-2.08,0.9097,-1.554,-78.17,0,0,0,15,0,111,0,0,0,0,0,0
35.3,0.878,0.1527,-0.005565,-0.07512,-0.0686,-2.685,29.07,-13.22,-2.093,0.9095,-1.557,-78.44,0,0,0,15,0,111,0,0,0,0,0,0
35.4,0.8776,0.1527,-0.005574,-0.07526,-0.06825,-2.684,29.11,-13.31,-2.105,0.9093,-1.559,-78.7,0,0,0,15,0,111,0,0,0,0,0,0
35.5,0.8772,0.1526,-0.005583,-0.07539,-0.0679,-2.683,29.14,-13.39,-2.118,0.9091,-1.562,-78.97,0,0,0,15,0,111,0,0,0,0,0,0
35.6,0.8768,0.1526,-0.005591,-0.07553,-0.06756,-2.682,29.17,-13.47,-2.13,0.9089,-1.565,-79.24,0,0,0,15,0,111,0,0,0,0,0,0
35.7,0.8764,0.1526,-0.0056,-0.07566,-0.06722,-2.681,29.2,-13.56,-2.143,0.9086,-1.567,-79.51,0,0,0,15,0,111,0,0,0,0,0,0
35.8,0.876,0.1525,-0.005608,-0.07578,-0.06687,-2.68,29.23,-13.64,-2.156,0.9084,-1.57,-79.78,0,0,0,15,0,111,0,0,0,0,0,0
35.9,0.8756,0.1525,-0.005617,-0.07591,-0.06654,-2.679,29.26,-13.72,-2.168,0.9082,-1.572,-80.05,0,0,0,15,0,111,0,0,0,0,0,0
36,0.8752,0.1525,-0.005625,-0.07603,-0.0662,-2.678,29.29,-13.81,-2.181,0.9079,-1.574,-80.31,0,0,0,15,0,111,0,0,0,0,0,0
36.1,0.8749,0.1524,-0.005633,-0.07616,-0.06586,-2.677,29.32,-13.89,-2.194,0.9077,-1.577,-80.58,0,0,0,15,0,111,0,0,0,0,0,0
36.2,0.8745,0.1524,-0.005642,-0.07627,-0.06553,-2.676,29.35,-13.97,-2.206,0.9074,-1.579,-80.85,0,0,0,15,0,111,0,0,0,0,0,0
36.3,0.8741,0.1524,-0.00565,-0.07639,-0.0652,-2.675,29.38,-14.06,-2.219,0.9072,-1.581,-81.12,0,0,0,15,0,111,0,0,0,0,0,0
36.4,0.8737,0.1523,-0.005658,-0.07651,-0.06487,-2.674,29.41,-14.14,-2.231,0.9069,-1.584,-81.39,0,0,0,15,0,111,0,0,0,0,0,0
36.5,0.8733,0.1523,-0.005666,-0.07662,-0.06454,-2.673,29.43,-14.23,-2.244,0.9067,-1.586,-81.65,0,0,0,15,0,111,0,0,0,0,0,0
36.6,0.873,0.1522,-0.005674,-0.07673,-0.06422,-2.672,29.46,-14.31,-2.257,0.9064,-1.588,-81.92,0,0,0,15,0,111,0,0,0,0,0,0
36.7,0.8726,0.1522,-0.005682,-0.07684,-0.0639,-2.671,29.49,-14.39,-2.269,0.9061,-1.59,-82.19,0,0,0,15,0,111,0,0,0,0,0,0
36.8,0.8722,0.1522,-0.00569,-0.07695,-0.06358,-2.67,29.52,-14.48,-2.282,0.9059,-1.592,-82.46,0,0,0,15,0,111,0,0,0,0,0,0
36.9,0.8719,0.1521,-0.005697,-0.07705,-0.06326,-2.669,29.54,-14.56,-2.295,0.9056,-1.594,-82.72,0,0,0,15,0,111,0,0,0,0,0,0
37,0.8715,0.1521,-0.005705,-0.07715,-0.06294,-2.668,29.57,-14.65,-2.307,0.9053,-1.597,-82.99,0,0,0,15,0,111,0,0,0,0,0,0
37.1,0.8711,0.152,-0.005713,-0.07726,-0.06263,-2.667,29.59,-14.73,-2.32,0.9051,-1.599,-83.26,0,0,0,15,0,111,0,0,0,0,0,0
37.2,0.8708,0.152,-0.00572,-0.07735,-0.06231,-2.666,29.62,-14.82,-2.333,0.9048,-1.601,-83.52,0,0,0,15,0,111,0,0,0,0,0,0
37.3,0.8704,0.152,-0.005728,-0.07745,-0.062,-2.665,29.64,-14.9,-2.345,0.9045,-1.603,-83.79,0,0,0,15,0,111,0,0,0,0,0,0
37.4,0.87,0.1519,-0.005735,-0.07755,-0.0617,-2.664,29.67,-14.99,-2.358,0.9042,-1.605,-84.06,0,0,0,15,0,111,0,0,0,0,0,0
37.5,0.8697,0.1519,-0.005742,-0.07764,-0.06139,-2.663,29.69,-15.07,-2.371,0.9039,-1.607,-84.32,0,0,0,15,0,111,0,0,0,0,0,0
37.6,0.8693,0.1518,-0.00575,-0.07773,-0.06109,-2.662,29.72,-15.16,-2.383,0.9036,-1.609,-84.59,0,0,0,15,0,111,0,0,0,0,0,0
37.7,0.8689,0.1518,-0.005757,-0.07782,-0.06078,-2.661,29.74,-15.24,-2.396,0.9033,-1.61,-84.86,0,0,0,15,0,111,0,0,0,0,0,0
37.8,0.8686,0.1517,-0.005764,-0.07791,-0.06048,-2.66,29.76,-15.33,-2.409,0.903,-1.612,-85.12,0,0,0,15,0,111,0,0,0,0,0,0
37.9,0.8682,0.1517,-0.005771,-0.07799,-0.06019,-2.659,29.78,-15.41,-2.422,0.9027,-1.614,-85.39,0,0,0,15,0,111,0,0,0,0,0,0
38,0.8679,0.1517,-0.005778,-0.07808,-0.05989,-2.658,29.81,-15.5,-2.434,0.9024,-1.616,-85.65,0,0,0,15,0,111,0,0,0,0,0,0
38.1,0.8675,0.1516,-0.005785,-0.07816,-0.0596,-2.657,29.83,-15.58,-2.447,0.9021,-1.618,-85.92,0,0,0,15,0,111,0,0,0,0,0,0
38.2,0.8672,0.1516,-0.005792,-0.07824,-0.05931,-2.656,29.85,-15.67,-2.46,0.9018,-1.619,-86.19,0,0,0,15,0,111,0,0,0,0,0,0
38.3,0.8668,0.1515,-0.005799,-0.07832,-0.05902,-2.655,29.87,-15.75,-2.472,0.9015,-1.621,-86.45,0,0,0,15,0,111,0,0,0,0,0,0
38.4,0.8665,0.1515,-0.005806,-0.0784,-0.05873,-2.654,29.89,-15.84,-2.485,0.9012,-1.623,-86.72,0,0,0,15,0,111,0,0,0,0,0,0
38.5,0.8661,0.1514,-0.005813,-0.07847,-0.05844,-2.653,29.91,-15.92,-2.498,0.9008,-1.625,-86.98,0,0,0,15,0,111,0,0,0,0,0,0
38.6,0.8658,0.1514,-0.005819,-0.07855,-0.05816,-2.652,29.93,-16.01,-2.51,0.9005,-1.626,-87.25,0,0,0,15,0,111,0,0,0,0,0,0
38.7,0.8655,0.1514,-0.005826,-0.07862,-0.05788,-2.651,29.95,-16.1,-2.523,0.9002,-1.628,-87.51,0,0,0,15,0,111,0,0,0,0,0,0
38.8,0.8651,0.1513,-0.005833,-0.07869,-0.0576,-2.65,29.97,-16.18,-2.536,0.8999,-1.63,-87.78,0,0,0,15,0,111,0,0,0,0,0,0
38.9,0.8648,0.1513,-0.005839,-0.07876,-0.05732,-2.649,29.98,-16.27,-2.548,0.8995,-1.631,-88.04,0,0,0,15,0,111,0,0,0,0,0,0
39,0.8644,0.1512,-0.005845,-0.07883,-0.05705,-2.648,30,-16.35,-2.561,0.8992,-1.633,-88.31,0,0,0,15,0,111,0,0,0,0,0,0
39.1,0.8641,0.1512,-0.005852,-0.07889,-0.05678,-2.647,30.02,-16.44,-2.574,0.8989,-1.634,-88.57,0,0,0,15,0,111,0,0,0,0,0,0
39.2,0.8638,0.1511,-0.005858,-0.07896,-0.0565,-2.646,30.04,-16.53,-2.586,0.8985,-1.636,-88.84,0,0,0,15,0,111,0,0,0,0,0,0
39.3,0.8634,0.1511,-0.005864,-0.07902,-0.05623,-2.645,30.05,-16.61,-2.599,0.8982,-1.637,-89.1,0,0,0,15,0,111,0,0,0,0,0,0
39.4,0.8631,0.151,-0.005871,-0.07908,-0.05597,-2.644,30.07,-16.7,-2.611,0.8979,-1.639,-89.37,0,0,0,15,0,111,0,0,0,0,0,0
39.5,0.8628,0.151,-0.005877,-0.07914,-0.0557,-2.643,30.09,-16.78,-2.624,0.8975,-1.64,-89.63,0,0,0,15,0,111,0,0,0,0,0,0
39.6,0.8624,0.151,-0.005883,-0.0792,-0.05544,-2.643,30.1,-16.87,-2.637,0.8972,-1.642,-89.9,0,0,0,15,0,111,0,0,0,0,0,0
39.7,0.8621,0.1509,-0.005889,-0.07925,-0.05518,-2.642,30.12,-16.96,-2.649,0.8968,-1.643,-90.16,0,0,0,15,0,111,0,0,0,0,0,0
39.8,0.8618,0.1509,-0.005895,-0.07931,-0.05492,-2.641,30.13,-17.04,-2.662,0.8965,-1.644,-90.43,0,0,0,15,0,111,0,0,0,0,0,0
39.9,0.8615,0.1508,-0.005901,-0.07936,-0.05466,-2.64,30.15,-17.13,-2.675,0.8961,-1.646,-90.69,0,0,0,15,0,111,0,0,0,0,0,0
40,0.8611,0.1508,-0.005907,-0.07942,-0.05441,-2.639,30.16,-17.21,-2.687,0.8958,-1.647,-90.95,0,0,0,15,0,111,0,0,0,0,0,0
40.1,0.8608,0.1507,-0.005912,-0.07947,-0.05415,-2.638,30.17,-17.3,-2.7,0.8954,-1.648,-91.22,0,0,0,15,0,111,0,0,0,0,0,0
40.2,0.8605,0.1507,-0.005918,-0.07952,-0.0539,-2.637,30.19,-17.39,-2.712,0.8951,-1.65,-91.48,0,0,0,15,0,111,0,0,0,0,0,0
40.3,0.8602,0.1506,-0.005924,-0.07956,-0.05365,-2.636,30.2,-17.47,-2.725,0.8947,-1.651,-91.75,0,0,0,15,0,111,0,0,0,0,0,0
40.4,0.8599,0.1506,-0.00593,-0.07961,-0.05341,-2.635,30.21,-17.56,-2.738,0.8943,-1.652,-92.01,0,0,0,15,0,111,0,0,0,0,0,0
40.5,0.8595,0.1505,-0.005935,-0.07966,-0.05316,-2.634,30.22,-17.65,-2.75,0.894,-1.653,-92.27,0,0,0,15,0,111,0,0,0,0,0,0
40.6,0.8592,0.1505,-0.005941,-0.0797,-0.05292,-2.633,30.23,-17.73,-2.763,0.8936,-1.654,-92.54,0,0,0,15,0,111,0,0,0,0,0,0
40.7,0.8589,0.1505,-0.005946,-0.07974,-0.05267,-2.632,30.24,-17.82,-2.775,0.8933,-1.656,-92.8,0,0,0,15,0,111,0,0,0,0,0,0
40.8,0.8586,0.1504,-0.005952,-0.07978,-0.05243,-2.631,30.26,-17.91,-2.788,0.8929,-1.657,-93.06,0,0,0,15,0,111,0,0,0,0,0,0
40.9,0.8583,0.1504,-0.005957,-0.07982,-0.0522,-2.63,30.27,-17.99,-2.8,0.8925,-1.658,-93.33,0,0,0,15,0,111,0,0,0,0,0,0
41,0.858,0.1503,-0.005962,-0.07986,-0.05196,-2.629,30.28,-18.08,-2.813,0.8922,-1.659,-93.59,0,0,0,15,0,111,0,0,0,0,0,0
41.1,0.8577,0.1503,-0.005967,-0.0799,-0.05173,-2.628,30.28,-18.17,-2.825,0.8918,-1.66,-93.85,0,0,0,15,0,111,0,0,0,0,0,0
41.2,0.8574,0.1502,-0.005973,-0.07994,-0.05149,-2.627,30.29,-18.25,-2.838,0.8914,-1.661,-94.12,0,0,0,15,0,111,0,0,0,0,0,0
41.3,0.8571,0.1502,-0.005978,-0.07997,-0.05126,-2.626,30.3,-18.34,-2.85,0.891,-1.662,-94.38,0,0,0,15,0,111,0,0,0,0,0,0
41.4,0.8567,0.1501,-0.005983,-0.08001,-0.05104,-2.625,30.31,-18.43,-2.863,0.8907,-1.663,-94.64,0,0,0,15,0,111,0,0,0,0,0,0
41.5,0.8564,0.1501,-0.005988,-0.08004,-0.05081,-2.624,30.32,-18.51,-2.875,0.8903,-1.664,-94.9,0,0,0,15,0,111,0,0,0,0,0,0
41.6,0.8561,0.15,-0.005993,-0.08007,-0.05058,-2.623,30.33,-18.6,-2.888,0.8899,-1.665,-95.17,0,0,0,15,0,111,0,0,0,0,0,0
41.7,0.8558,0.15,-0.005998,-0.0801,-0.05036,-2.622,30.33,-18.69,-2.9,0.8895,-1.666,-95.43,0,0,0,15,0,111,0,0,0,0,0,0
41.8,0.8555,0.1499,-0.006003,-0.08013,-0.05014,-2.621,30.34,-18.77,-2.913,0.8891,-1.667,-95.69,0,0,0,15,0,111,0,0,0,0,0,0
41.9,0.8552,0.1499,-0.006007,-0.08016,-0.04992,-2.621,30.35,-18.86,-2.925,0.8888,-1.668,-95.95,0,0,0,15,0,111,0,0,0,0,0,0
42,0.855,0.1498,-0.006012,-0.08018,-0.0497,-2.62,30.35,-18.94,-2.938,0.8884,-1.669,-96.22,0,0,0,15,0,111,0,0,0,0,0,0
42.1,0.8547,0.1498,-0.006017,-0.08021,-0.04949,-2.619,30.36,-19.03,-2.95,0.888,-1.67,-96.48,0,0,0,15,0,111,0,0,0,0,0,0
42.2,0.8544,0.1497,-0.006022,-0.08023,-0.04927,-2.618,30.36,-19.12,-2.962,0.8876,-1.671,-96.74,0,0,0,15,0,111,0,0,0,0,0,0
42.3,0.8541,0.1497,-0.006026,-0.08026,-0.04906,-2.617,30.37,-19.2,-2.975,0.8872,-1.672,-97,0,0,0,15,0,111,0,0,0,0,0,0
42.4,0.8538,0.1496,-0.006031,-0.08028,-0.04885,-2.616,30.37,-19.29,-2.987,0.8868,-1.673,-97.26,0,0,0,15,0,111,0,0,0,0,0,0
42.5,0.8535,0.1496,-0.006035,-0.0803,-0.04864,-2.615,30.38,-19.38,-2.999,0.8864,-1.673,-97.53,0,0,0,15,0,111,0,0,0,0,0,0
42.6,0.8532,0.1496,-0.00604,-0.08032,-0.04843,-2.614,30.38,-19.46,-3.012,0.8861,-1.674,-97.79,0,0,0,15,0,111,0,0,0,0,0,0
42.7,0.8529,0.1495,-0.006044,-0.08034,-0.04823,-2.613,30.38,-19.55,-3.024,0.8857,-1.675,-98.05,0,0,0,15,0,111,0,0,0,0,0,0
42.8,0.8526,0.1495,-0.006049,-0.08036,-0.04802,-2.612,30.38,-19.64,-3.036,0.8853,-1.676,-98.31,0,0,0,15,0,111,0,0,0,0,0,0
42.9,0.8523,0.1494,-0.006053,-0.08038,-0.04782,-2.611,30.39,-19.72,-3.049,0.8849,-1.677,-98.57,0,0,0,15,0,111,0,0,0,0,0,0
43,0.8521,0.1494,-0.006057,-0.08039,-0.04762,-2.61,30.39,-19.81,-3.061,0.8845,-1.677,-98.83,0,0,0,15,0,111,0,0,0,0,0,0
43.1,0.8518,0.1493,-0.006061,-0.08041,-0.04742,-2.609,30.39,-19.9,-3.073,0.8841,-1.678,-99.09,0,0,0,15,0,111,0,0,0,0,0,0
43.2,0.8515,0.1493,-0.006065,-0.08042,-0.04723,-2.609,30.39,-19.98,-3.085,0.8837,-1.679,-99.35,0,0,0,15,0,111,0,0,0,0,0,0
43.3,0.8512,0.1492,-0.00607,-0.08043,-0.04703,-2.608,30.39,-20.07,-3.098,0.8833,-1.679,-99.62,0,0,0,15,0,111,0,0,0,0,0,0
43.4,0.8509,0.1492,-0.006074,-0.08045,-0.04684,-2.607,30.39,-20.16,-3.11,0.8829,-1.68,-99.88,0,0,0,15,0,111,0,0,0,0,0,0
43.5,0.8507,0.1491,-0.006078,-0.08046,-0.04665,-2.606,30.39,-20.24,-3.122,0.8825,-1.681,-100.1,0,0,0,15,0,111,0,0,0,0,0,0
43.6,0.8504,0.1491,-0.006082,-0.08047,-0.04646,-2.605,30.39,-20.33,-3.134,0.8821,-1.681,-100.4,0,0,0,15,0,111,0,0,0,0,0,0
43.7,0.8501,0.149,-0.006086,-0.08048,-0.04627,-2.604,30.39,-20.41,-3.146,0.8817,-1.682,-100.7,0,0,0,15,0,111,0,0,0,0,0,0
43.8,0.8498,0.149,-0.006089,-0.08049,-0.04608,-2.603,30.39,-20.5,-3.159,0.8813,-1.683,-100.9,0,0,0,15,0,111,0,0,0,0,0,0
43.9,0.8496,0.1489,-0.006093,-0.08049,-0.0459,-2.602,30.39,-20.59,-3.171,0.8809,-1.683,-101.2,0,0,0,15,0,111,0,0,0,0,0,0
44,0.8493,0.1489,-0.006097,-0.0805,-0.04571,-2.601,30.39,-20.67,-3.183,0.8805,-1.684,-101.4,0,0,0,15,0,111,0,0,0,0,0,0
44.1,0.849,0.1488,-0.006101,-0.08051,-0.04553,-2.601,30.38,-20.76,-3.195,0.8801,-1.684,-101.7,0,0,0,15,0,111,0,0,0,0,0,0
44.2,0.8488,0.1488,-0.006105,-0.08051,-0.04535,-2.6,30.38,-20.85,-3.207,0.8797,-1.685,-102,0,0,0,15,0,111,0,0,0,0,0,0
44.3,0.8485,0.1487,-0.006108,-0.08051,-0.04517,-2.599,30.38,-20.93,-3.219,0.8793,-1.685,-102.2,0,0,0,15,0,111,0,0,0,0,0,0
44.4,0.8482,0.1487,-0.006112,-0.08052,-0.04499,-2.598,30.37,-21.02,-3.231,0.8789,-1.686,-102.5,0,0,0,15,0,111,0,0,0,0,0,0
44.5,0.848,0.1486,-0.006115,-0.08052,-0.04482,-2.597,30.37,-21.1,-3.243,0.8785,-1.686,-102.7,0,0,0,15,0,111,0,0,0,0,0,0
44.6,0.8477,0.1486,-0.006119,-0.08052,-0.04464,-2.596,30.37,-21.19,-3.255,0.8781,-1.687,-103,0,0,0,15,0,111,0,0,0,0,0,0
44.7,0.8474,0.1485,-0.006122,-0.08052,-0.04447,-2.595,30.36,-21.28,-3.267,0.8777,-1.687,-103.3,0,0,0,15,0,111,0,0,0,0,0,0
44.8,0.8472,0.1485,-0.006126,-0.08052,-0.0443,-2.594,30.36,-21.36,-3.279,0.8773,-1.688,-103.5,0,0,0,15,0,111,0,0,0,0,0,0
44.9,0.8469,0.1485,-0.006129,-0.08052,-0.04413,-2.593,30.35,-21.45,-3.291,0.8769,-1.688,-103.8,0,0,0,15,0,111,0,0,0,0,0,0
45,0.8467,0.1484,-0.006132,-0.08052,-0.04396,-2.593,30.34,-21.53,-3.303,0.8765,-1.689,-104,0,0,0,15,0,111,0,0,0,0,0,0
45.1,0.8464,0.1484,-0.006136,-0.08052,-0.0438,-2.592,30.34,-21.62,-3.315,0.8761,-1.689,-104.3,0,0,0,15,0,111,0,0,0,0,0,0
45.2,0.8461,0.1483,-0.006139,-0.08052,-0.04363,-2.591,30.33,-21.7,-3.327,0.8756,-1.69,-104.6,0,0,0,15,0,111,0,0,0,0,0,0
45.3,0.8459,0.1483,-0.006142,-0.08051,-0.04347,-2.59,30.32,-21.79,-3.338,0.8752,-1.69,-104.8,0,0,0,15,0,111,0,0,0,0,0,0
45.4,0.8456,0.1482,-0.006145,-0.08051,-0.04331,-2.589,30.32,-21.87,-3.35,0.8748,-1.69,-105.1,0,0,0,15,0,111,0,0,0,0,0,0
